ID_Transaccion;Edad;Numero_items_comprados;Ingreso_mensual;Genero;Gasto_total
TXN5175;27;13;4961;Femenino;6679,840391
TXN5176;52;10;15532;Femenino;11678,06962
TXN5177;47;1;13855;Femenino;5429,651142
TXN5178;54;13;2269;Masculino;5458,803075
TXN5179;28;9;21717;Femenino;12152,37697
TXN5180;33;6;22198;Masculino;10949,06786
TXN5181;36;3;6133;Femenino;1935,662431
TXN5182;37;12;25365;Masculino;7945,130676
TXN5183;58;13;13854;Femenino;9723,062736
TXN5184;39;2;2936;Masculino;2114,836454
TXN5185;31;7;22568;Masculino;7197,065342
TXN5186;29;2;10997;Femenino;4232,506432
TXN5187;58;1;10870;Masculino;5564,659494
TXN5188;39;14;6556;Femenino;8624,358167
TXN5189;43;4;23673;Femenino;4654,275322
TXN5190;42;14;8853;Femenino;3352,689982
TXN5191;49;7;29822;Femenino;6601,483789
TXN5192;23;11;3699;Masculino;2072,028989
TXN5193;53;7;29011;Femenino;11951,41668
TXN5194;36;6;19593;Masculino;7022,754667
TXN5195;56;4;6871;Femenino;3737,749705
TXN5196;58;8;29898;Masculino;7202,474902
TXN5197;33;15;25076;Masculino;11821,74159
TXN5198;46;3;13141;Femenino;2915,450553
TXN5199;58;12;3462;Masculino;2117,866735
TXN5200;36;15;28595;Masculino;6659,460508
TXN5201;50;15;7904;Femenino;5138,315092
TXN5202;30;10;10633;Femenino;5221,902628
TXN5203;47;5;19915;Femenino;4006,603934
TXN5204;53;15;11433;Femenino;9324,768568
TXN5205;23;1;4984;Femenino;2445,08719
TXN5206;56;9;22741;Femenino;6339,539514
TXN5207;39;10;6376;Femenino;8259,486263
TXN5208;29;2;24753;Femenino;10707,62443
TXN5209;36;11;12469;Femenino;2973,197909
TXN5210;39;7;23431;Masculino;5566,367041
TXN5211;36;13;9333;Femenino;5161,460945
TXN5212;43;2;19920;Femenino;4286,787068
TXN5213;50;4;4258;Femenino;6574,317979
TXN5214;39;5;6187;Masculino;10160,40451
TXN5215;52;6;12668;Masculino;5891,644279
TXN5216;48;5;6367;Femenino;8219,024933
TXN5217;32;9;26376;Femenino;6799,504226
TXN5218;29;13;2386;Masculino;6826,78485
TXN5219;32;4;20848;Femenino;4647,262991
TXN5220;57;4;12097;Femenino;10632,54812
TXN5221;42;7;16192;Femenino;8441,206747
TXN5222;21;11;3926;Masculino;3830,143296
TXN5223;52;11;23010;Masculino;8677,785203
TXN5224;40;3;13696;Masculino;8074,240922
TXN5225;32;9;3304;Femenino;1522,243559
TXN5226;21;14;7494;Femenino;10268,36505
TXN5227;53;10;27848;Femenino;13360,84972
TXN5228;57;12;7947;Femenino;4410,222927
TXN5229;34;2;29043;Masculino;10404,32624
TXN5230;22;12;29400;Masculino;10717,27673
TXN5231;31;3;13150;Masculino;4653,663812
TXN5232;43;6;23000;Masculino;4810,915894
TXN5233;36;3;17527;Masculino;3733,481784
TXN5234;37;2;29178;Femenino;5890,483691
TXN5235;22;8;4911;Masculino;9850,745246
TXN5236;42;5;10053;Masculino;3052,682903
TXN5237;42;5;9862;Femenino;2815,522979
TXN5238;58;1;5599;Femenino;3579,135381
TXN5239;57;4;12327;Masculino;3230,845808
TXN5240;56;2;22000;Femenino;4246,796891
TXN5241;52;4;9977;Masculino;10658,76017
TXN5242;40;13;20025;Femenino;6927,899448
TXN5243;40;12;7271;Masculino;3620,922287
TXN5244;48;7;4494;Masculino;2172,0228
TXN5245;36;11;8231;Masculino;6132,049381
TXN5246;48;3;21613;Femenino;6767,618268
TXN5247;32;1;6279;Femenino;4215,984657
TXN5248;24;3;10506;Femenino;3296,455969
TXN5249;45;11;18250;Masculino;6766,590323
TXN5250;43;11;9282;Masculino;3923,875441
TXN5251;28;6;11785;Femenino;4550,06382
TXN5252;56;2;18441;Masculino;5137,34771
TXN5253;39;6;3268;Femenino;4969,55443
TXN5254;35;5;6192;Femenino;1962,952543
TXN5255;55;1;20993;Masculino;6841,23858
TXN5256;58;14;29292;Masculino;6849,450048
TXN5257;43;13;10571;Masculino;4202,218708
TXN5258;27;7;21224;Masculino;5079,55664
TXN5259;53;11;15004;Masculino;5012,674689
TXN5260;20;11;4106;Femenino;3331,969808
TXN5261;59;3;29776;Masculino;9319,905518
TXN5262;48;9;15872;Femenino;9792,031268
TXN5263;24;12;7331;Masculino;6229,145584
TXN5264;60;14;26011;Femenino;7853,45164
TXN5265;29;9;13602;Masculino;11354,02812
TXN5266;58;11;24347;Femenino;8777,465443
TXN5267;40;10;28158;Masculino;11992,2022
TXN5268;27;9;2679;Masculino;6582,138708
TXN5269;49;5;6791;Masculino;3040,129132
TXN5270;21;5;13226;Masculino;3397,852013
TXN5271;41;12;7718;Femenino;10375,97311
TXN5272;58;13;17173;Femenino;5590,204701
TXN5273;56;10;22731;Masculino;6740,805008
TXN5274;25;5;20242;Masculino;7862,83849
TXN5275;49;12;27000;Masculino;5664,881316
TXN5276;30;11;28811;Masculino;7605,358793
TXN5277;36;5;14325;Femenino;11063,94902
TXN5278;33;12;8510;Femenino;3099,755415
TXN5279;34;10;22920;Masculino;4808,402738
TXN5280;22;15;20876;Femenino;10803,42997
TXN5281;37;2;8512;Masculino;7113,179554
TXN5282;38;5;10679;Masculino;6421,711247
TXN5283;44;9;22461;Masculino;6567,535193
TXN5284;60;11;27812;Masculino;10621,9735
TXN5285;35;9;7144;Masculino;10336,37398
TXN5286;29;13;8835;Masculino;2847,338284
TXN5287;30;5;23781;Masculino;4987,932092
TXN5288;30;15;26525;Femenino;5170,323633
TXN5289;44;9;17536;Femenino;8506,749543
TXN5290;49;11;16415;Femenino;3674,059754
TXN5291;54;11;11534;Masculino;5939,404896
TXN5292;38;10;18534;Femenino;6579,415359
TXN5293;25;6;9227;Femenino;4758,538008
TXN5294;34;8;28251;Masculino;5832,387087
TXN5295;36;8;4324;Masculino;3919,444484
TXN5296;44;5;24358;Femenino;5219,873286
TXN5297;29;7;15829;Femenino;3501,955378
TXN5298;58;12;22462;Masculino;11261,94399
TXN5299;49;1;9540;Masculino;2835,180199
TXN5300;37;8;4704;Femenino;1710,400313
TXN5301;52;6;19441;Femenino;5634,136488
TXN5302;37;8;18492;Masculino;5954,383472
TXN5303;23;2;11717;Femenino;2599,073157
TXN5304;56;14;10956;Femenino;7877,897541
TXN5305;59;7;22729;Femenino;4691,27655
TXN5306;42;11;24657;Femenino;9806,986912
TXN5307;43;2;24291;Masculino;4791,942339
TXN5308;58;7;23679;Masculino;5244,597376
TXN5309;51;7;6811;Masculino;7322,59006
TXN5310;55;13;17975;Femenino;5882,158692
TXN5311;38;5;11091;Femenino;2590,626889
TXN5312;53;9;26010;Femenino;12966,14875
TXN5313;54;4;17500;Masculino;4997,662293
TXN5314;57;10;10934;Femenino;10932,09057
TXN5315;52;1;13990;Masculino;3221,683351
TXN5316;48;7;16336;Femenino;6059,002427
TXN5317;23;10;2739;Femenino;7740,453874
TXN5318;25;4;23280;Masculino;4800,789609
TXN5319;22;2;28196;Femenino;12818,90412
TXN5320;50;12;26113;Masculino;10284,31033
TXN5321;52;4;7411;Femenino;3766,354057
TXN5322;43;8;22765;Masculino;5574,0354
TXN5323;36;2;6446;Femenino;2012,735856
TXN5324;28;4;26063;Masculino;11456,3641
TXN5325;49;12;3687;Masculino;4752,959988
TXN5326;35;13;20803;Masculino;12644,85819
TXN5327;37;8;15847;Femenino;4677,39063
TXN5328;32;1;25088;Masculino;4833,314698
TXN5329;39;12;20966;Masculino;4618,005473
TXN5330;52;12;9533;Femenino;10675,94431
TXN5331;50;12;14578;Femenino;9786,148671
TXN5332;31;5;29601;Masculino;5575,315267
TXN5333;48;9;8826;Femenino;2495,245078
TXN5334;56;1;14279;Femenino;4720,487903
TXN5335;48;6;9998;Masculino;9067,002906
TXN5336;24;5;20919;Femenino;5209,98246
TXN5337;46;2;26035;Femenino;5173,891575
TXN5338;50;10;24787;Femenino;5160,7064
TXN5339;23;14;23701;Masculino;11443,97619
TXN5340;44;8;22383;Masculino;9754,416704
TXN5341;50;6;9831;Femenino;2958,157532
TXN5342;23;7;10972;Masculino;3355,534092
TXN5343;45;6;13446;Femenino;2954,92593
TXN5344;45;14;19726;Masculino;4839,610597
TXN5345;44;12;14934;Masculino;10189,64035
TXN5346;38;6;25630;Masculino;5783,448433
TXN5347;22;9;3619;Masculino;3773,144261
TXN5348;26;7;14737;Masculino;4095,694266
TXN5349;32;6;15827;Femenino;9591,928309
TXN5350;42;11;11466;Masculino;3124,846631
TXN5351;34;9;11299;Femenino;2916,456903
TXN5352;56;1;6283;Masculino;2176,648367
TXN5353;50;9;20269;Femenino;4464,476971
TXN5354;47;7;13235;Femenino;9343,828287
TXN5355;51;12;19343;Femenino;5844,702593
TXN5356;43;10;18823;Masculino;4387,649581
TXN5357;56;14;14501;Masculino;11819,54437
TXN5358;26;7;19866;Femenino;3917,605443
TXN5359;20;7;21391;Femenino;12112,0189
TXN5360;29;6;12320;Masculino;4915,814384
TXN5361;49;5;29387;Femenino;13328,96092
TXN5362;41;2;4589;Masculino;4401,398938
TXN5363;39;11;9947;Masculino;7813,717219
TXN5364;56;11;4372;Masculino;3342,168246
TXN5365;30;11;28134;Femenino;6370,95965
TXN5366;34;15;9632;Femenino;10548,81117
TXN5367;58;12;26310;Masculino;6631,225219
TXN5368;48;4;11224;Femenino;6261,597185
TXN5369;25;13;6880;Femenino;7133,849929
TXN5370;55;1;29675;Masculino;6787,123646
TXN5371;36;4;21299;Masculino;4346,978497
TXN5372;33;5;21421;Masculino;4854,295857
TXN5373;37;11;15586;Femenino;4637,913445
TXN5374;22;8;5432;Femenino;2853,773924
TXN5375;38;12;15029;Masculino;11897,09183
TXN5376;58;5;17049;Masculino;4056,453565
TXN5377;37;6;14728;Masculino;9746,908623
TXN5378;36;10;11718;Femenino;7777,389757
TXN5379;38;3;6760;Femenino;8141,834952
TXN5380;58;3;6425;Femenino;2228,194403
TXN5381;43;1;9391;Masculino;8836,481299
TXN5382;40;4;18316;Femenino;3470,503448
TXN5383;29;3;8787;Femenino;10270,30528
TXN5384;32;7;13517;Masculino;3648,083645
TXN5385;30;10;20353;Masculino;9390,558397
TXN5386;31;8;2518;Masculino;2754,069825
TXN5387;32;11;25731;Femenino;5243,728103
TXN5388;23;15;16843;Masculino;4039,743681
TXN5389;20;13;15228;Femenino;11385,12847
TXN5390;56;3;6241;Femenino;2129,486709
TXN5391;30;7;18340;Masculino;5137,810408
TXN5392;20;1;3931;Femenino;1516,832069
TXN5393;23;5;12373;Masculino;3027,846384
TXN5394;26;6;21664;Femenino;4305,765218
TXN5395;29;4;4159;Masculino;1949,975819
TXN5396;33;13;4741;Femenino;9999,158331
TXN5397;20;4;8268;Femenino;10055,29977
TXN5398;32;8;19358;Masculino;9142,472447
TXN5399;59;14;22183;Masculino;5370,656864
TXN5400;36;13;24107;Femenino;9771,961492
TXN5401;35;15;18318;Femenino;6649,006801
TXN5402;41;15;25572;Masculino;7417,288904
TXN5403;42;2;24710;Masculino;5027,405247
TXN5404;52;6;5749;Femenino;8351,195766
TXN5405;33;13;28592;Femenino;6583,142032
TXN5406;54;3;14804;Masculino;11462,33502
TXN5407;60;9;26682;Masculino;5794,434251
TXN5408;37;6;7367;Masculino;2511,480952
TXN5409;40;15;18349;Femenino;4018,065318
TXN5410;35;6;8527;Femenino;3391,221044
TXN5411;46;12;5638;Femenino;5615,27119
TXN5412;59;11;28858;Femenino;6114,384083
TXN5413;20;6;15436;Masculino;4222,919233
TXN5414;25;10;14946;Femenino;3345,943934
TXN5415;27;3;2810;Femenino;2480,833448
TXN5416;32;10;5514;Femenino;2124,105485
TXN5417;35;1;13721;Femenino;5262,655366
TXN5418;58;9;8894;Femenino;7484,527818
TXN5419;36;9;13697;Femenino;9481,189373
TXN5420;21;10;18201;Masculino;6764,434662
TXN5421;40;9;27249;Femenino;8829,328525
TXN5422;34;12;6935;Femenino;2317,963502
TXN5423;31;11;28374;Femenino;6547,227971
TXN5424;50;6;24746;Femenino;5056,479112
TXN5425;35;14;29544;Masculino;11015,51163
TXN5426;49;3;21360;Masculino;6103,124071
TXN5427;25;8;29348;Femenino;5487,514666
TXN5428;58;3;29964;Femenino;5588,751652
TXN5429;30;5;24454;Femenino;11058,55739
TXN5430;22;3;16741;Femenino;3378,364725
TXN5431;25;5;16271;Masculino;5385,252996
TXN5432;25;7;19152;Masculino;4468,699001
TXN5433;52;7;23553;Masculino;5534,535664
TXN5434;46;15;8647;Masculino;5613,622428
TXN5435;51;12;7342;Masculino;4518,386262
TXN5436;31;13;2763;Femenino;3246,623644
TXN5437;38;7;24893;Femenino;7429,747408
TXN5438;55;8;25310;Masculino;6446,656301
TXN5439;40;3;26296;Femenino;11075,90989
TXN5440;54;8;4107;Masculino;5637,805045
TXN5441;34;4;10804;Femenino;8806,861918
TXN5442;30;8;7431;Masculino;3013,45422
TXN5443;30;9;6226;Masculino;8443,935969
TXN5444;32;13;28376;Femenino;11771,95898
TXN5445;60;3;15010;Femenino;3225,886933
TXN5446;20;12;18331;Femenino;4301,702285
TXN5447;53;4;19578;Femenino;4446,494784
TXN5448;54;1;10697;Masculino;3254,484848
TXN5449;59;8;18432;Femenino;10243,33207
TXN5450;56;12;2197;Masculino;6675,868342
TXN5451;55;15;6291;Femenino;4911,14743
TXN5452;34;12;11037;Femenino;6379,210153
TXN5453;40;9;24238;Masculino;5642,988698
TXN5454;38;7;21549;Femenino;4354,58791
TXN5455;28;8;5505;Femenino;3056,593644
TXN5456;47;1;7490;Femenino;1974,161808
TXN5457;31;1;28734;Masculino;13211,68099
TXN5458;52;3;21782;Masculino;8282,192922
TXN5459;58;4;21085;Femenino;5175,479743
TXN5460;59;9;22567;Masculino;5352,747389
TXN5461;46;3;20448;Femenino;8795,451112
TXN5462;60;13;27886;Femenino;6054,037053
TXN5463;53;7;27557;Masculino;5991,010853
TXN5464;30;11;27985;Masculino;12009,10017
TXN5465;32;3;28277;Masculino;10305,49567
TXN5466;45;13;12905;Femenino;3918,834156
TXN5467;36;9;4743;Masculino;2109,202724
TXN5468;37;4;3196;Masculino;1996,207058
TXN5469;42;11;11938;Masculino;11234,83824
TXN5470;38;14;5463;Masculino;8637,953395
TXN5471;40;14;11135;Masculino;3525,409008
TXN5472;35;9;11541;Masculino;8194,182479
TXN5473;35;2;10409;Masculino;7520,797336
TXN5474;34;3;26777;Femenino;4979,676986
TXN5475;34;3;26225;Femenino;4776,072832
TXN5476;37;1;18394;Femenino;5173,052353
TXN5477;40;15;29398;Femenino;6376,833123
TXN5478;38;7;27511;Masculino;7373,007482
TXN5479;57;9;25678;Femenino;7550,870471
TXN5480;57;2;23159;Femenino;8037,659954
TXN5481;21;1;22561;Femenino;5196,111798
TXN5482;32;8;28885;Masculino;6820,329103
TXN5483;23;11;27260;Femenino;7765,429076
TXN5484;52;2;3199;Masculino;6490,049962
TXN5485;26;14;10907;Masculino;8074,88779
TXN5486;51;4;9896;Masculino;3373,493681
TXN5487;40;10;11154;Femenino;2798,379559
TXN5488;36;15;15882;Masculino;5153,244473
TXN5489;60;9;20442;Femenino;4369,620123
TXN5490;39;13;21925;Masculino;8682,413636
TXN5491;43;5;6609;Masculino;3857,753591
TXN5492;36;5;17950;Masculino;6609,121717
TXN5493;49;11;3388;Masculino;2018,26232
TXN5494;55;4;12643;Femenino;5343,933243
TXN5495;58;1;29816;Femenino;5685,455945
TXN5496;42;2;10010;Femenino;7216,305862
TXN5497;48;2;27292;Masculino;13046,10561
TXN5498;47;13;9665;Masculino;4809,914129
TXN5499;51;6;16684;Masculino;4068,510853
TXN5500;44;14;20508;Masculino;5554,581767
TXN5501;20;9;13560;Femenino;6690,646001
TXN5502;34;15;23576;Femenino;4759,963886
TXN5503;37;7;29174;Masculino;5875,528594
TXN5504;31;11;24311;Femenino;5029,471232
TXN5505;60;1;7546;Femenino;5579,582198
TXN5506;41;11;2982;Femenino;3268,653669
TXN5507;24;8;6242;Femenino;1772,854182
TXN5508;28;11;6452;Masculino;3387,749787
TXN5509;35;15;2337;Masculino;3744,66615
TXN5510;45;11;20734;Femenino;12327,60141
TXN5511;22;9;23350;Femenino;5384,452557
TXN5512;31;4;18198;Masculino;3737,096501
TXN5513;56;1;8076;Masculino;2754,895306
TXN5514;48;3;24716;Femenino;9507,916909
TXN5515;30;6;14799;Masculino;4534,817451
TXN5516;52;5;25231;Femenino;12776,92816
TXN5517;50;6;9026;Femenino;2742,921822
TXN5518;48;14;3800;Masculino;2165,614476
TXN5519;60;6;20370;Femenino;5935,508246
TXN5520;20;8;13184;Masculino;5177,042719
TXN5521;20;5;10418;Masculino;3247,556456
TXN5522;22;7;8681;Masculino;2913,94924
TXN5523;28;10;11469;Femenino;4027,540847
TXN5524;60;6;15048;Masculino;5433,728085
TXN5525;20;14;3135;Masculino;6851,995603
TXN5526;54;7;18512;Masculino;4447,886741
TXN5527;35;5;13569;Femenino;3127,168964
TXN5528;34;1;27286;Masculino;6816,835822
TXN5529;45;8;23965;Femenino;4820,117435
TXN5530;34;6;4183;Masculino;1941,961536
TXN5531;28;13;24382;Masculino;5335,073013
TXN5532;49;15;11757;Femenino;8118,61058
TXN5533;36;7;16836;Masculino;7490,92851
TXN5534;38;3;7202;Femenino;2051,806779
TXN5535;54;10;18394;Masculino;6879,914299
TXN5536;52;8;18646;Masculino;4668,352243
TXN5537;39;7;19067;Femenino;6496,864601
TXN5538;51;7;16830;Masculino;6458,429617
TXN5539;48;14;14319;Masculino;3970,509144
TXN5540;31;14;16218;Femenino;3806,831176
TXN5541;46;1;26306;Femenino;5717,444138
TXN5542;46;13;6597;Masculino;2604,436179
TXN5543;29;9;12383;Masculino;3259,371421
TXN5544;29;14;26073;Masculino;11693,02275
TXN5545;50;4;9040;Femenino;10271,16233
TXN5546;42;14;13889;Masculino;4017,265459
TXN5547;28;10;27667;Masculino;9087,352823
TXN5548;54;12;5218;Masculino;5037,938592
TXN5549;47;1;25787;Masculino;7573,147756
TXN5550;21;14;28638;Femenino;6784,630216
TXN5551;43;13;28229;Masculino;6045,01597
TXN5552;58;11;10085;Masculino;3153,630689
TXN5553;60;1;9452;Femenino;8831,136344
TXN5554;43;10;15190;Femenino;6214,265822
TXN5555;59;13;20584;Masculino;8366,644558
TXN5556;51;2;8069;Femenino;3096,34827
TXN5557;44;2;15841;Masculino;6147,129758
TXN5558;57;15;27217;Masculino;10531,91381
TXN5559;51;6;11477;Masculino;6800,315283
TXN5560;32;10;24847;Femenino;8272,132998
TXN5561;34;13;24263;Femenino;7570,678305
TXN5562;29;2;4853;Femenino;6505,089797
TXN5563;57;9;14784;Femenino;5180,570194
TXN5564;21;11;27380;Femenino;5092,598154
TXN5565;26;9;13282;Masculino;4534,090083
TXN5566;29;7;10260;Masculino;3262,307574
TXN5567;21;3;2632;Femenino;1248,771506
TXN5568;26;11;13084;Masculino;6926,475255
TXN5569;24;10;25105;Masculino;8804,249683
TXN5570;53;10;2861;Femenino;4270,673832
TXN5571;43;11;24171;Masculino;5235,741802
TXN5572;20;4;2880;Femenino;1239,870269
TXN5573;32;4;26015;Femenino;12751,95359
TXN5574;49;9;29079;Masculino;13691,64189
TXN5575;57;1;27027;Femenino;4880,221886
TXN5576;44;6;20364;Masculino;12371,5162
TXN5577;52;7;24483;Femenino;8605,840636
TXN5578;44;9;6640;Femenino;2264,185753
TXN5579;28;1;8168;Femenino;2171,533131
TXN5580;37;9;21484;Femenino;4800,087314
TXN5581;35;5;5312;Femenino;2631,299248
TXN5582;33;9;6314;Masculino;7070,159569
TXN5583;60;4;8833;Masculino;2886,701458
TXN5584;53;14;9063;Masculino;7941,812816
TXN5585;29;11;24341;Femenino;4825,393015
TXN5586;29;15;28731;Masculino;10879,44438
TXN5587;21;14;28979;Femenino;5539,843055
TXN5588;38;14;12298;Femenino;3138,754481
TXN5589;31;2;3948;Femenino;1708,892622
TXN5590;38;8;25778;Masculino;5342,96643
TXN5591;29;4;2563;Femenino;7392,409041
TXN5592;39;8;17752;Masculino;4702,786895
TXN5593;60;8;15914;Femenino;3525,529517
TXN5594;29;7;28474;Masculino;10356,44697
TXN5595;31;10;16737;Masculino;11739,4173
TXN5596;20;11;13431;Femenino;3177,254698
TXN5597;56;5;19978;Femenino;5759,213182
TXN5598;54;15;9195;Masculino;11158,05715
TXN5599;30;11;15023;Masculino;10176,12888
TXN5600;37;4;8484;Femenino;4795,25338
TXN5601;46;4;4516;Masculino;6755,320451
TXN5602;54;3;10981;Femenino;8882,044112
TXN5603;22;7;22620;Femenino;5613,56388
TXN5604;27;14;21556;Femenino;4501,8288
TXN5605;34;3;6557;Femenino;1824,302571
TXN5606;26;9;20927;Femenino;10400,22575
TXN5607;28;1;16638;Masculino;6091,793923
TXN5608;37;4;22843;Masculino;12631,55168
TXN5609;43;12;21510;Femenino;4483,701264
TXN5610;43;4;18069;Masculino;8823,499326
TXN5611;54;1;29339;Masculino;5542,305158
TXN5612;42;6;28230;Masculino;5871,005407
TXN5613;30;11;27449;Masculino;13482,9578
TXN5614;31;5;27276;Masculino;7810,04983
TXN5615;38;8;18001;Femenino;7399,97603
TXN5616;20;3;16609;Femenino;9412,175351
TXN5617;53;7;11239;Femenino;7736,026011
TXN5618;21;10;6063;Masculino;2341,078317
TXN5619;54;6;29111;Femenino;5483,655134
TXN5620;24;14;29555;Masculino;7091,786687
TXN5621;25;2;7346;Masculino;10124,8739
TXN5622;21;10;28588;Femenino;8116,734277
TXN5623;28;9;28622;Femenino;10289,90505
TXN5624;45;1;16162;Femenino;4135,394289
TXN5625;48;6;8103;Femenino;4757,760407
TXN5626;34;7;15442;Femenino;3737,235038
TXN5627;27;15;9566;Femenino;10637,75641
TXN5628;26;10;5786;Femenino;3892,486186
TXN5629;59;14;2376;Femenino;4370,996808
TXN5630;50;4;17235;Masculino;11846,06639
TXN5631;34;15;9772;Femenino;10703,7217
TXN5632;32;4;17418;Masculino;7349,913948
TXN5633;30;5;22955;Masculino;4826,409982
TXN5634;42;8;29418;Femenino;7289,550271
TXN5635;28;2;27960;Masculino;11443,11693
TXN5636;27;9;2853;Masculino;2110,687582
TXN5637;23;10;7759;Femenino;2426,527385
TXN5638;50;4;6314;Femenino;2076,665683
TXN5639;26;14;16220;Femenino;6137,084108
TXN5640;24;4;9098;Masculino;8781,930359
TXN5641;59;5;24950;Femenino;9519,657123
TXN5642;51;6;19829;Femenino;4231,341605
TXN5643;43;6;18463;Femenino;10101,0552
TXN5644;53;14;20604;Masculino;10984,6851
TXN5645;42;10;20326;Femenino;10377,01157
TXN5646;50;1;8438;Femenino;3738,814532
TXN5647;55;2;11154;Femenino;10434,32761
TXN5648;26;12;23606;Femenino;6425,219782
TXN5649;49;14;20284;Femenino;5334,517252
TXN5650;36;11;27684;Femenino;5631,797526
TXN5651;58;11;21501;Femenino;4914,172397
TXN5652;26;3;16233;Masculino;5232,897592
TXN5653;26;4;21593;Masculino;6847,173752
TXN5654;24;15;3708;Masculino;2713,373538
TXN5655;51;13;29028;Masculino;9687,923056
TXN5656;50;4;23270;Femenino;9385,599319
TXN5657;50;7;16332;Femenino;9980,901676
TXN5658;53;15;6665;Femenino;3596,653295
TXN5659;21;8;24979;Femenino;9537,999338
TXN5660;48;3;9878;Masculino;5386,277576
TXN5661;28;11;4688;Femenino;1999,905195
TXN5662;35;2;6769;Masculino;2319,773977
TXN5663;42;4;11968;Femenino;3834,186367
TXN5664;45;12;7826;Femenino;3044,084085
TXN5665;30;14;10643;Femenino;3818,99999
TXN5666;31;4;22603;Femenino;4813,279033
TXN5667;28;5;2465;Femenino;1844,904802
TXN5668;43;10;27759;Femenino;5993,236837
TXN5669;23;4;12137;Femenino;4508,318179
TXN5670;34;6;20739;Masculino;5371,049295
TXN5671;52;3;3431;Masculino;4256,834895
TXN5672;56;5;17491;Masculino;8753,503541
TXN5673;28;1;18330;Femenino;9765,293611
TXN5674;58;7;5870;Masculino;2218,855294
TXN5675;58;14;25840;Femenino;5376,292906
TXN5676;49;3;24149;Masculino;12849,79699
TXN5677;57;3;2218;Masculino;7777,40531
TXN5678;40;10;20892;Masculino;5626,802984
TXN5679;49;2;6570;Masculino;2241,246681
TXN5680;36;4;13030;Femenino;4676,543965
